Rating,Review
4,really good producersgood with working conditions only voice assistant not workingi am using kodak 80 cm 32 inches hd ready certified android led tv 32hdx7xproif you have the same model tv then just go for itbest productnot feather touchi like it having good performanceeverything is fine except voice control however wrt price of voice controlled remotes its much betterreasonable priced
4,quality is good strong build supports fast charging rates some people may find the led really bright especially in the dark and it cannot be turned off the port itself can be a bit loose but it can be used with cases are a bit thickjust check if your smartphone has earphone jack beside the charging port in which case you might not be able to use both togetherhappy with the productgoodgood onemore time tekennice worth itgood qualitygood product thanks amazon
5,product is good in quality working good with my i phone 7good quality and really fast charging and packing is also like original one worth productgood product and good qualityworking well with iphone11
4,worked on iphone 7 and didnt work on iphone xrhttpsmmediaamazoncomimageswwebp402378t1imagesi71qffalv9zlsy88jpglookwise i didnt like it still i use it for my workproduct is quite good and is fast chargingloved iti like it looks last longthe sturdiness will depend on the manner of its use but its speed of charging is great very good product for the average income groupits great for charging devices with various types of ports but works best when charging one device at a timegood item
4,quality is good but received the damaged product was expecting the item but when the delivery got late i had to understand unfortunately the product is of no good to me this item was glued at the edgesgood but fits loose at top bit tight at bottom but still can go with the purchasethis fits the samsung smart tv remote perfectly all edges are covered too so if you do drop you remote from a decent height it will not let the remote get scratched or cracked but you cant expect it to save you from all kinds of dropsi believe i needed it because my kid keeps dropping the remote and i was worried because the samsung smart remote is quite expensive it even fits the slightly tilted shape of the remote quite perfectlyproduct is good as described and fitted perfectly very smoothly thanks amazona good product in a higher price sideaverage ok ok qualityfit can be better as side portions are loose and might reduce overall covers life as kids put finger and small items into it however the top and lower portions are tight enough to meet the purpose luminous blue gives a decent glow when its in pitch dark
4,the biggest issue with buying an accessory for an apple product from a nonapple supplier is you will never know if this will work this products is working i used it an old ipod touch i am able to charge and transfer data i hope the product has good shelflife as well value for moneyafter a bad experience with fastx charging cable for ipad i was apprehensive to buy any such thing online but then i decided to try once more with amketteto my delight the cable fitted the port and started charging the ipad charging is slower than the original apple cable but it will do if youre not a heavy usergood value for money i hope it works for more than 6 months at leasti loose the hope to revive my iphone4 i found in some old items old cable was damaged and not able to charge it i ordered the cable just to check if my old iphone can revive even after almost 78 years without charging got the cable on time and the quality of packing and cable look impressive and to my surprize my phone got charged and started working i am thankful the cable helped me to revive my old phoneworking with ipod perfectlynot a good productfits well 100 fast charging great productmy ipad 2 become live againvery good condition and its useful for me
4,good projector for this price rangenice picture quality stylish design and finishing also good but low audio volumeits better to use extra speakersgood quality for the priceit was amazing to see it in big picture at home and the pixel projector was rocking but one thing we can enjoy the big picture well in minimal or no lightthe projector is soo good for a small home theatre the video output is damn good from a small device connected it with my amazon fire stick im really satisfied with the purchase i will put a detailed review after a month however at first glance this product is worth for 6500 rupees you payi give 5 out of 5 star because resolution is 720p
4,superb am writing this after 2 months usage simply super product should go blindly never dissatisfiedokcan buy in in this price rangedelivery was fast but the product quality is just fine not very promisingissue the battery got struck into the remote though it is working fine for my sony d100 but i may have to either break the remote to take out the battery rest i think everything is fine at the priceexcellentworking superfirst remote i received was not working but seller replaced it and that is working fineprice is goodquality is also superthank you so much for selling this product with best price
4,affordable available and multi purpose cable best suitable for traveling and reducing overall cables to carrywarking fine build also goodit is a nice cable as it fits in most of the phones and devicessturdy one no fear of damage by wear and tearhowever i felt that the cable is heated up substantially with higher currentsthis uncommon in standard phone cables provided by oemsi have been using this cable from last few months and very much satisfied with the this product and i recommend to go for itthe cable quality is very good charging time is good with availability of different cable typesconsidering the price compared to competitors at market this is cheap but no compromises have been made with respect to sturdiness or quality the wires are wonderful despite using it for more over a month now no issues at all were faced regarding wire tangling torn out wires etc very sturdy and pretty easy to carryregarding charging speed it delivers what it promised the quality of the ports are also solid no issue had been faced at allpackaging was great performance of the product even greater the wires are long enough though in my personal opinion a little bit more lengthy would be icing on the cake making the product absolutely a perfect oneoverall very happy with purchasing it a great vfm product for all those having multiple type devices with them this one single cable has a solution to charging it allwarp charge is working fine and satisfactory lightning cable is working in normal condition rather than fats chargingbut overall the product is awesome and felt 100 value for moneylike
4,shown 2 pieces received only one also its not 6ft at all as mentioned did feel cheated charging is ok the reason i opted for this is just that i needed one iphone charger with usb portit is actually set of 2 three feet cables both working fine for me bought for emergency use and having no issues after a monthbought 2months back onlyproduct is goodnice and value for moneygood product but be prepared for long lead timemisleading title and descriptionits not 6ft cablebetter to use original itemjust bought it so not sure of durability or sturdiness but it was very cheap and so wasnt sure how good will it work but it works perfectly fine
4,my 32 inch tv fits fine also 55 inch tv can be wall mount for sure good product quality various sizes screws and nuts included in this productnice producti am giving 3 stars because screws provide in the product do not fit properly i had to get it separately to installi love to like its accuracy of fittingi had to makeshift the screws to fit the grill as the screws were long and had to add washer to make it fiti installed my selfit perfectly fit on my sony tv 32 inch stand is sturdy and good deducting 1 start as i dont see anything on the sides of the stand which can prevent my tv from falling on side so i had to little bit bend the sides of stand so that tv doesnt fall if someone pulls it from left or right otherwise its a good standnothing to write its a basic universal stand expensive here on amazon turns out the same thing was from 200 at a local hardware electroniclight store
3,the mouse feature of the remote is not workingremote control with push button seems to be ok but no voice recognition and no ray pointer as in the original lg productwould like a refund for misrepresentation on the websiteyou have amended the description after my complaintbest productnumber buttons are not workingdefective product it is not working with the tvdislike the product as it doesnt have pointer optionnot working properlybest option to buy since its hard to get replacement of oled tv remote
4,atlast i connected successfully working good but sound volume clarity not adequate durability to be assessed dear amazonin tell the seller to write connecting procedure clearlymanual printing also is bad i had to struggledoes what it says works well to connect two bluetooth devices to any other device like a laptop smart tv etc can take a bit of time to pair two devices but the manual in the box helpssound quality over aux cable too is good so even if you do not have a digital output or rca you can still use it bit bit flimsy and delicate but then you dont need to move it around everydaydisadvantage the sound and video lag with distance while connecting bluetooth with headphonespairing with headphones difficult need to wait longfeels volumes lowi got this to addon to a highend system which traditionally doesnt have the facility however its often requested when guests come over i was using a phoenix transreceiver but the constant need of charging and the single indicator led made it difficult to integrate into this kind of application the optical out is connected to a dual ess9028 dac and the device used for transmission is the ipad airthis lacks a battery which is a big differentiator this means it is not exactly portable and the form factor reinforces that feature it is intended to be a desktop unit and it comes with a reasonable set of cables the quality of the included cables is quite poor so its best to use something elsecompared to the direct input from usb the overall sound is poorer with a shrunken soundstage and coarse vocals and treble still this is being used in a highend system i suspect with many lesser speakerampdacs it will be acceptable at maximum output the level is about 12db lower than a direct usb connection to the dacit is around the same as my signature acoustics unit which is 13rd the size but uses a battery and doesnt have a volume control or the bypass feature or the nice display which is handy if you are close bythe bypass is one of the highlights of this device it basically connects the two optical ports together in passthrough and allows you to use both bt and another optical sourcereceiver though only either can be used at a timethe build quality is average it is lightweight enough that a set of decent cables will tip it over backwards hence the thin cables supplied the onboard volume control is nice if a bit redundant given everybody uses their handheld or other device to control volume i use the dac remote it also has only 16 clicks so the control will be very coarse the display has no spelling errors and while the resolution is low it is sufficient for the tasksoverall its quite expensive but is more kitted out than similar devices the sound quality limitations of bt transmission compulsory resampling and lossy compression among others cannot be overcome even with the fanciest devices and protocols so id rank it close to the top of what you can get as an addon for a hifi system for more normal usage there are cheaper options availableexcellent productbluetooth range is very lessbought it to connect my old sony 51 blueray home theater with mi 4k box which does not have optical sound port it has an spdif optical port which can connect to the home theater optical in
4,tv is good in this price rangeits an excellent product for this price rangegoodpicture quality is goodamazing product sound quality is okay and smart features is little bit slow but its okay overall love this productok super workgood product
3,i have a pd supported car charger and i bought solimo cables previously which work perfectly fine but this one doesnt trigger full 3a fast charging unlike solimo usb a to usb c which is strange because this is supposed to be a 65w charger with 4a fast charging supportanyways its a good built product and works but not as expected it might be compatible with your chargers but i tested 2 different car chargers and both didnt go full speed
4,supergood quality value for money in time installedtv thik hai but vu ka customer support bhot bekar hai bacho se tv lock ho gya tha vu me call kia to kahne lage amazon me baat karo matlb tv ka lock amazon wale batenge amazon me baat ki to kahte hai vu me baat karo baad me maine hi kisi tarah uska lock khola but vu customer support bhot bekar hai vu ka smart tv thik haiin time delivery and proper installation at the time of delivery itself value for money for 32 tv requirement with branded productgood producttv is awesome one problem is casting whey you cast video from hotstar it comes black screen other than that picture and sound quality is awesomepicture quality just ok sharpness missingsound and speakers need lot of improvementsettings and menu can be optimised furtheroverall its a mid grade productpicture quality good as expected internet experience also good
4,a good productgot this for old 40 inch lg tv which is heavier and thicker than current models has held so farstand is easy to install but price is too for this itemthe product is very goodfits perfectlya little bit over pricedit worked like a charm handles my 65 inch panasonic tv well easy to assemblei returned it because of not fitting to my tv thats whynice productserves the purpose but one should be careful around the stand base is not wide enough for good balance small push or touch will result in a fall we have to be very careful while cleaning around
4,i purchased to connect my security camera the purpose is met ok productfirstly its good enough in length i like this but only long data cable otherwise its not charge fast its a normal cable i used it for my wifi camera installed outside my housecable quality is good and near 10 ft in lengthmy purpose was to charge my device from a plug point which was bit far it has served the purpose length is about 10 feet so it is ok charging is goodhavent used it much but seems to work fine so farwant length of 10ft well its 98ftsodont buy if u r g 2mlshortin my90mlfor the rest of us just ordervery good
4,its good working productthere is nothing to dislike about this product only the aux cable is a bit of low quality but as for the price its a very good product product is easy to install use i use it along with my set up box fire tv stick works seamlesslyery good build quality and performance it works well with my hp laptop the hdmi jack fits with a satisfying click into the laptop so the fit is perfectsince this is an adapter only you will need to connect this to your monitors vga cable duh ive been using this for slightly more than a month now and everything is perfectly fine with this product i would recommend other too to use this productthis product is very helpfulhdmi to vga adapter connects a computer desktop laptop or other devices with hdmi port to a monitor projector hdtv or other devices with vga porti used this product for laptop to old monitor interface and it is working goodworks fine affordable and sturdy also i didnt notice any lag in the hdmitovga conversion additional trivia contrary to whats mentioned in product description country of origin is china not india the convertor works well without any issues in connection but the output quality is not as good as the direct vga connection that i use with my another laptopthe cable seems to be of good quality material adapter is sturdy and connects well working smoothly till now in my lenovo laptop and projector good packaging also recommended product in this price range
5,quick deliveryawesome productpacking was goodjust opened the productexcited to you it
4,i have been using this phone for two months according to the price range the battery backup and screen quality of the phone are good according to this range the camera is also fine if we look at the performance then it is not useless at all but it is okay i did not face any problem in calling the phone starts lagging a lot while browsing or using shopping apps if i give my opinion then this phone is good for parents if you want to buy this phone then you should compare it with poco c31 for now there is not much difference in the priceall is well but sim slot damageit is a very good phone on this price range good to use in day today life usehia good budget phonei bought this for office use has good battery life and basic features of android work fine however i noticed later that this is actually android 12 go edition i dont mind using it but some features are missing which most people might not use better than nokia c01 which has android 11 go edition and on website there is not mention of any update so on a budget of 6k you can definitely but this onenice features budget phonei like this product
4,phone is ok except middle button its a headache rest all is good battery lyf is about 1012 hrs when fully chargedsuperb battery life for more then 3 daysi bought this phone to use as a replacement of my smartphone for calling alarm listening songs purposesi didnt face any problem but the sound its quality is somewhat low compared to normal smartphones song quality is not that good not even bad but ok when listening through earphonesi only use it for receiving sms calls occassionally to listen songs battery backup is very good that it lasts upto 7 days etc for 1 full chargeit wouldve been much better if it included more alarm options than the limited 5 alarms stopwatch timeroverall its a good replacement of smartphone for me till nowaction buttoncenter button is not good it takes more than 1 attempt sometimes to perform ok actionbattery backup badneeds to improve ringtone soundbest phone hai nokia is always best price thodi kam karni chahiyei like this product
4,camera and display is very poor quality and battery is very good nothing badnice phone at reasonable pricegoodnicevalue for moneytheek hai not badgood
4,had used ptron earphones earlier so wanted to tried this one and its goodnewly purchased not yet used but looks good and worth for moneycharging well but build quality could be betterquite nicethis product working fineok okgood purchase for 300 rs its has 1 type c and 2 regular ports for charging with good speed and also looks goodwhile its priced very economical the built quality could have been better given the brand
4,battery life is lowworth purchasegood performance at this price rangea economical product to buy for average usage of checking time heart monitoring steps track etcbattery backup great single charge stands for min 3 daysrecommended only for simple use and show offfirst of all this watch is budget friendlywatch faces the app has a large number of watch faces step track not that accurate but that fine weather forecast 100 accuratesleep pretty accurate information overall the experience is pretty goodbut but but the battery life is not that good only 4 days of battery backupnice productgood niceoverall good product to buy
4,this is my first 5g iqoo mobile purchased on 26th december at amazon till now i didnt feel anything bad in this mobile happy with the purchase camera quality is good it works smoothly in all the optionsthis is good performance handset but the quality of the camera is not good even though they said its a 50 mp camera its doesnt take that sharp picture so youre not thinking about camera its a good choice for this much amount its also have a problem with 5gjio connectivitytouch not goodnagood phone but camera quality is not good enough but proccessor are greatvery nicebudget mein sabse mast phonecamera quality is not up to the expectations
4,despite being affordable these headphones are pretty good i use them mostly for talking on the phone the sound quality is crisp and clear though for serious music listening i think other more expensive headphones will be betterworth to buy sound is also goodhttpsmmediaamazoncomimagesi61eznrj0dwlsy88jpgthe delivery was so fast the headphones are awesome sound quality is goodcalling is also nicebut i like most of this earphone its softness thanks to realme and amazoneit was good and delivered at the timehighly recommended
4,the selfie stick is made up of cheap quality plastichowever the built structure of the selfie stick is stable and even the tripod stand will provide you ample support to make a video time lapse or a portrait selfierecommended to all video bloggers who have just started their channels on youtube or any other sitesits worth a product with the money we are paying to purchase itdid take this product on a trip its good but i was always afraid whether its going to fell from the stand the holder is clumpsy cannot hold it tighter need another person help to insert the phone in the stand or need to sit down and stretch the phone holder to insert the phone maybe not worth 399 let me know if you have any other doubtsit is user friendlyproduct is good and light weightworks well and bluetooth connectivity is also goodnice productbluetooth option is goodstability is ok only otherwise a decent productgood product
4,the earphones have good clear sound quality it lacks base battery backup is good anc is a myth in this earphone it might hurt your ear if you wear it for longer duration depending on the shape of your eareat easily fit in ears and light weight and sound quality is good too over all its worth to by this samsung buds ita connects well to the samsung mobile toobought this solely due to its form factor to try how samsung has made them to sound in this open bud style to be true samsung has managed excellently to give us an unique twsthis is not an inear style tws but resembles somewhat earbud style tws only of its kind in the market as far as my knowledge goesthey are held very good in my ears gives me a good seal and does not fall out strange as i cant use earbuds because they fall out frequently it seems that samsung has finalised the shape after a good homework however it doesnt mean that it will fit everybody as there are many dissatisfied users around the globethe finish build and all such generic factors are top notch the size of the buds and the case is very smallnow about the sound if the buds fit in ones ears with a good seal the sound is full bodied but if the seal is not perfect it may be tinnythe sound signature is very bassy for my taste and i have to eq it to my taste the bass is so pounding that sometimes it becomes difficult to get a taste of the treble i listen it in treble boost mode adjusted through the app anc works strangely and noise reduction is not very decipherable in contrary anc on somewhat opens up the sound dont buy this for ancstrangely to me these buds sound better on my iphone 12mini than my galaxy s22 spotify and apple music the buds have app support for both android galaxy wear and ios galaxy buds live but the android app is more feature packed and works better the ios app couldnt update the firmware although there is a menu in the app and always showed the device to be on latest firmware however as soon as i connected with my s22 on pairing the first thing it did was to update the firmwarei love these buds solely for their form factor and they are pretty good for 44k against an mrp of 16k the do sound very good but does not suit my taste persons loving bass may love them dont get them for anc battery consumption not yet fully tested but seems ok it has wireless charging too if your ears are too small or too large than normal better not to buy as they may either not go in the ears or will fit loose giving a improper sealbest call quality noise cancelling could have been improved to best but still wotks gooddescent battery lifemusic is good not to that top notch but good in this segmentoverall worth for buying with good call quality a very little to compromise but goodi am using this for like 3 months it is a good and productive if you are in the samsung ecosystem if you are not a part then do not buy it its not worth its pricebluetooth range is not that goodthe sound quality is extremely good for a tws and the sound signature is almost flat i got these for rs5290 it almost felt like a steal deal for me until i faced one cardinal flaw in the design of these buds the bluetooth antenna has an absymal performance it feels like i am using bluetooth v30 the range is so poor that even if you put the phone in the pocket the audio starts stuttering the mic quality is a hit or miss inside the house it works very well but outside it performs poorly i think it has more to do with poor antenna design than the microphones quality if you are thinking that maybe the faulty product is an exception then do a google search about its range issue and you will find hundreds of people complaining about the same thing samsung has poorly implemented the design and is reluctant to admit its fault i pity those who bought it at around 15k for such a flawed product even at rs 5k it is not worth it because of the range issue it is better to buy a wired iem atleast it will sound better than thisin this price samsung brand is goodeasy to wear and good battery backuphardly support the 2 meter bluetooth connectivity
4,very nice product and easy to use as well as very soft to cablein picture shows as 16 nos but in cover only 8 noseasy to attach with usb cable bought total 12 pieces in rs99 loved it quality productso far ok will hold the wire connecting after the usb joints but couldnt stop it from bendingdont even think of buying this by just looking at the cheap price of this product as it has been made by cheap quality plastic which can not protect your cables as it is not at all sturdy so please dont buyonly two packs camethe product is cool value for money love it
4,i am very happy after using it this power bank is very good i have seen a video on youtube with an amazing rating before buying it enjoyed buying itgood product value for moneyesme ek choti torch jaisi light add karke thoda price badha den to mast raho 10over all a great product but i have faced a problem while charging the power bank with my mi 120w charger it never accept quick charge and sometimes takes more than 12 hours to chargewhile with macbook pro charger it accepts quick charge that green lighti bought a separate charger for this power bankgood i like itpower bank is good the only issue was the cable which came with it broke after a day of use and also damaged power port of phonejust good as expected compact size came with a premium good packing need see how it performance with 10000mah u can charge 2 devices at a time but good for a single charge of 5000mah mobile they have given one usb a type to c type cable if you have another c type cable with that u can charge another device i like the carrying pouch they providedi didnt got any pouch with this power bank
4,expect it will last long price wise its a good product till date its working wellone slot got out of order and one using nowvalue of money and second slot of the charger is average to usegood quality no issues till now working fine with 5v 2ampas it is 10 watt chargerfast chargingyes its very nicehttpsmmediaamazoncomimagesi61pgvx61i7lsy88jpgamazing product great charging power even two devices connected with the charger i charged my pixel 6a and wireless headphone together both get charged quickly but issue with the build quality i once by mistake sat in the charger and the socket end of it broke from the edges and came out completely i had to fix that with a fevi quick now working fine overall a very good product dont think just go for itits a good product for this price range works fine
4,look goodthe product is good does what it says especially to mention about their customer service and replacement policy which is too good with 1 year warrenty kudos to the teamoverall a great product i had this fear before buying that how good it will adhere but its doing fantastic the only field where they had a scope of improvement is the plastic quality its decent but could have been bettergoodexcept minor noise rest all goodstayed well overall through a rough drive of 1000km and seems sturdy enough to last long however the nuts at the joints needed tightening 3 4 times during the trip and there are a few rattles tooquality product with affordable pricei used this for swift dizre 2018 model working good condition and specially it has the lower hook so it hold good nice one if you looking for buget segement just buy it
4,best wishesbrought it online as cautious about buying offline coz of fake and overpriced products using it for my wifi camera working finenice productnice quality product easy to use thanks amazonwell known brand nice productgoodworth productbahut achcha laga raha hai
4,if your budget is low and you are looking for a good phone then you can buy this realme narzo 50ithe product is very nice and good quality after using so many days ithe product is not warm and also phone is not hang so the is good at this priceaverage preformgoodgoodok for normal use build quality and battery is goodbattery life is ok maximum working 12hrs after 100 chargeok
4,good fit nice smart watch in this price range especially for those who need only basic features i bought grey colorits been long im using this now it has no issues the battery touch screen bluetooth connection every thing works fine i was looking for something simple and i got thisnice design and functionscant connect to whatsapp and other social media app the modes in the watch are good the ui sucks responsiveness could have been better battery life is moderately upto 34 days if worn constantly colour of the band is a bit faded tooactivity record sleep tracking is goodgood producti bought it for my wife and she was very gladgood
4,rating everything is okay except voice sound during callbattery life is very good sound is also loudeconomicalcharger quality badhttpsmmediaamazoncomimagesi614vmhhrtlsy88jpgbattery lasted for 15 days with lowmedium usage all functionality works fine perfect for someone wanting to limit the distractions of a smartphonegood product for eldersworking well for about 1 year everything okaythere is some disturbance in the sound while using wireless fm
4,this works by clamping on to ac vent it holds on sturdily minor block on ac flow is not of much consequencethe phone clamp is spring loaded and accommodates all phone sizesmost holders working on suction does not hold onto glass they fall off while driving could lead to accidentsgood product but didnt work for me as it was unable to hold my moto g60 devices weight the clamp mechanism was great i loved it but the back clip which goes inside the ac vent was loose and kept on moving also the lock which tightens the back clip was averagereceived today the product is of good build quality it gives a feel of premium product not used it so cant say about functinalityproduct is good but fitment in ac vent with mobile phone placed on the holder increases weight which is not desirablegood quality in this price range it will however block your ac vent easy to mount and unmount your phone quite sturdy although not perfect has been able to maintain its composure even on bad roads will post the long term review after a few months but so far so goodgoodnice producti am satisfied with my product
4,looks sturdy but there should be more space between the ports fitting two cables is a challenge beats the purpose a grave engineering defectgoodthe adapter heats when charging for more than 30 minutessmall weightless and easy to carrycharging power is good not supar fast but ok typeshttpsmmediaamazoncomimagesi61nillfuzlsy88jpgawesomegood onevalue for money bit heating up good for carrying
4,i got it for 1499 and i guess for this price its good enough dont buy if you are buying it for than this price if you just wanna try out a smart watch this is really nice but if you are expecting too many features in it then go for a pricier one at least for this watch u dont have too many features and you have to use your phone to set up most of the things like alerts and notifications do not disturb mode and even alarms tooother than that its touch response is pretty decent has got nice watch faces you can make your own as well and battery is long lasting at least for my usage lasts more than 10 daysalso notice that the wrist isnt black its dark grey but the dial is blackthis item is best quality the price is very worthable this products overall quality is quite good i will recommend to purchase this itemthe design of this watch is really good i got this at 1499 in amazon sale and its really value for money superhttpsmmediaamazoncomimagesi615xqv8mndlsy88jpgamazing lookscreen refresh rate is bit low but a great product for this price best product
4,i really like this product gifted to my sister and she likes itgreat good productnice thik haiin this price range its ok productcolor so nicei loved itneed some more features
